,PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,Unnamed: 8
4082,LS09954227,11/01/2020,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,11/01/2020,25.0,0.0,
4083,LS1226093A,11/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,25.0,50.0,
4084,LS12565573,11/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,25.0,0.0,
4085,LS12565573,11/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/01/2020,25.0,0.0,
4086,LS12565595,11/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,25.0,0.0,
4087,LS12565595,11/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4088,LS14474934,11/01/2020,MORLEY LEISURE CENTRE CP - MORLEY,87 IN DISABLED BAY WITHOUT BADGE,70,11/01/2020,35.0,0.0,
4089,LS14474934,11/01/2020,MORLEY LEISURE CENTRE CP - MORLEY,87 IN DISABLED BAY WITHOUT BADGE,70,16/01/2020,35.0,0.0,
4090,LS14474945,11/01/2020,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,11/01/2020,25.0,50.0,
4091,LS14653955,11/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,0.0,50.0,
4092,LS14653966,11/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/01/2020,25.0,0.0,
4093,LS14653988,11/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,25.0,50.0,
4094,LS14654040,11/01/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/01/2020,50.0,0.0,
4095,LS14654040,11/01/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/02/2020,50.0,0.0,
4096,LS14654051,11/01/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/01/2020,0.0,0.0,
4097,LS14654062,11/01/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/01/2020,0.0,0.0,
4098,LS14654062,11/01/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/01/2020,0.0,0.0,
4099,LS06451955,11/01/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/01/2020,25.0,0.0,
4100,LS06451955,11/01/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/01/2020,25.0,0.0,
4101,LS06451955,11/01/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,14/01/2020,25.0,0.0,
4102,LS06561705,11/01/2020,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,21/01/2020,35.0,0.0,
4103,LS06561716,11/01/2020,CROSSLEY STREET CP - WETHERBY                               ,86 BEYOND THE BAY MARKINGS                        ,50,11/01/2020,25.0,0.0,
4104,LS06561727,11/01/2020,CROSSLEY STREET CP - WETHERBY                               ,86 BEYOND THE BAY MARKINGS                        ,50,15/01/2020,25.0,0.0,
4105,LS0656175A,11/01/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,11/01/2020,25.0,0.0,
4106,LS06561760,11/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,11/01/2020,25.0,0.0,
4107,LS06561771,11/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,11/01/2020,25.0,50.0,
4108,LS06561782,11/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,13/01/2020,0.0,0.0,
4109,LS06672637,11/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/01/2020,25.0,0.0,
4110,LS06672874,11/01/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/01/2020,25.0,0.0,
4111,LS06672874,11/01/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,24/01/2020,25.0,0.0,
4112,LS06672874,11/01/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/01/2020,25.0,0.0,
4113,LS06672885,11/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,75.0,0.0,
4114,LS06672885,11/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2020,75.0,0.0,
4115,LS07158967,11/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,0.0,0.0,
4116,LS07158967,11/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/01/2020,0.0,0.0,
4117,LS07158978,11/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,25.0,0.0,
4118,LS07158978,11/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/01/2020,25.0,0.0,
4119,LS08570263,11/01/2020,INTERNATIONAL POOL CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/01/2020,25.0,0.0,
4120,LS08570285,11/01/2020,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/01/2020,0.0,0.0,
4121,LS08570296,11/01/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/01/2020,25.0,0.0,
4122,LS09954227,11/01/2020,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,14/01/2020,25.0,0.0,
4123,LS09954249,11/01/2020,BARLEY HILL ROAD CP - GARFORTH                              ,91 PARKED IN AREA NOT FOR THAT CLASS OF VEHICLE,70,11/01/2020,35.0,0.0,
4124,LS09954249,11/01/2020,BARLEY HILL ROAD CP - GARFORTH                              ,91 PARKED IN AREA NOT FOR THAT CLASS OF VEHICLE,70,13/01/2020,35.0,0.0,
4125,LS09954249,11/01/2020,BARLEY HILL ROAD CP - GARFORTH                              ,91 PARKED IN AREA NOT FOR THAT CLASS OF VEHICLE,70,14/01/2020,35.0,0.0,
4126,LS12260882,11/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,25.0,0.0,
4127,LS12260882,11/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4128,LS12260940,11/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,75.0,0.0,
4129,LS12565584,11/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,0.0,0.0,
4130,LS12565584,11/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/03/2020,0.0,0.0,
4131,LS14474865,11/01/2020,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,11/01/2020,25.0,0.0,
4132,LS14474865,11/01/2020,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,27/01/2020,25.0,0.0,
4133,LS14474934,11/01/2020,MORLEY LEISURE CENTRE CP - MORLEY,87 IN DISABLED BAY WITHOUT BADGE,70,15/01/2020,35.0,0.0,
4134,LS14653966,11/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,25.0,0.0,
4135,LS14653966,11/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4136,LS14653977,11/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,25.0,50.0,
4137,LS14653999,11/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/01/2020,25.0,0.0,
4138,LS14653999,11/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/02/2020,25.0,0.0,
4139,LS14654051,11/01/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/01/2020,0.0,0.0,
4140,LS06452131,12/01/2020,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,14/01/2020,25.0,0.0,
4141,LS06452153,12/01/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,16/01/2020,35.0,0.0,
4142,LS07159030,12/01/2020,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,05/02/2020,0.0,0.0,
4143,LS07159041,12/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,0.0,0.0,
4144,LS07159052,12/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,25.0,0.0,
4145,LS07159052,12/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/01/2020,25.0,0.0,
4146,LS07159063,12/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,25.0,0.0,
4147,LS07159063,12/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/01/2020,25.0,0.0,
4148,LS08570514,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,25.0,0.0,
4149,LS08570514,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/01/2020,25.0,0.0,
4150,LS08570525,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,0.0,0.0,
4151,LS08570547,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/02/2020,25.0,0.0,
4152,LS08570558,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,25.0,0.0,
4153,LS08570558,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/01/2020,25.0,0.0,
4154,LS08570569,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,0.0,0.0,
4155,LS0857057A,12/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/01/2020,0.0,0.0,
4156,LS08570580,12/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,0.0,75.0,
4157,LS08570580,12/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/03/2020,0.0,75.0,
4158,LS08570660,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/02/2020,0.0,0.0,
4159,LS08570671,12/01/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/01/2020,0.0,0.0,
4160,LS08570671,12/01/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/01/2020,0.0,0.0,
4161,LS14475132,12/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,25.0,0.0,
4162,LS14475176,12/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,0.0,0.0,
4163,LS14475176,12/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/02/2020,0.0,0.0,
4164,LS14654073,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,0.0,0.0,
4165,LS14654084,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/01/2020,0.0,0.0,
4166,LS14654095,12/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/01/2020,25.0,0.0,
4167,LS14654109,12/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,50.0,0.0,
4168,LS14654109,12/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/03/2020,50.0,0.0,
4169,LS1465411A,12/01/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/01/2020,25.0,0.0,
4170,LS1465411A,12/01/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/01/2020,25.0,0.0,
4171,LS14654142,12/01/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,25.0,0.0,
4172,LS14654186,12/01/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/01/2020,25.0,0.0,
4173,LS14654186,12/01/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/01/2020,25.0,0.0,
4174,LS14654186,12/01/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/01/2020,25.0,0.0,
4175,LS14654197,12/01/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/01/2020,0.0,0.0,
4176,LS06452131,12/01/2020,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,12/01/2020,25.0,0.0,
4177,LS06452131,12/01/2020,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,15/01/2020,25.0,0.0,
4178,LS06452142,12/01/2020,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,12/01/2020,25.0,50.0,
4179,LS06452153,12/01/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,12/01/2020,35.0,0.0,
4180,LS06452153,12/01/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,17/01/2020,35.0,0.0,
4181,LS07159030,12/01/2020,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,12/01/2020,0.0,0.0,
4182,LS07159041,12/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/01/2020,0.0,0.0,
4183,LS08570525,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/02/2020,0.0,0.0,
4184,LS08570536,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,25.0,0.0,
4185,LS08570536,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/01/2020,25.0,0.0,
4186,LS08570547,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,25.0,0.0,
4187,LS08570547,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/02/2020,25.0,0.0,
4188,LS08570569,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/01/2020,0.0,0.0,
4189,LS0857057A,12/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,0.0,0.0,
4190,LS08570660,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,0.0,0.0,
4191,LS14475132,12/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/01/2020,25.0,0.0,
4192,LS14654073,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/01/2020,0.0,0.0,
4193,LS14654084,12/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,0.0,0.0,
4194,LS14654095,12/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,25.0,0.0,
4195,LS14654095,12/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/01/2020,25.0,0.0,
4196,LS14654142,12/01/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/01/2020,25.0,0.0,
4197,LS14654153,12/01/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2020,50.0,0.0,
4198,LS14654153,12/01/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/02/2020,50.0,0.0,
4199,LS14654197,12/01/2020,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/01/2020,0.0,0.0,
4200,LS06673265,13/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,14/01/2020,25.0,0.0,
4201,LS06673265,13/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,15/01/2020,25.0,0.0,
4202,LS06673287,13/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/01/2020,25.0,0.0,
4203,LS06673298,13/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/01/2020,83.0,0.0,
4204,LS06939001,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,50.0,
4205,LS06939012,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4206,LS06939012,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/01/2020,25.0,0.0,
4207,LS06939023,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,0.0,0.0,
4208,LS06939023,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,0.0,
4209,LS06939045,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/01/2020,25.0,0.0,
4210,LS06939067,13/01/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/01/2020,25.0,0.0,
4211,LS06939078,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/01/2020,25.0,0.0,
4212,LS07159187,13/01/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/01/2020,25.0,0.0,
4213,LS07581548,13/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4214,LS07581548,13/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/01/2020,25.0,0.0,
4215,LS07581617,13/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4216,LS08570842,13/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,0.0,83.0,
4217,LS08570853,13/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,0.0,50.0,
4218,LS09954318,13/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,13/01/2020,25.0,0.0,
4219,LS09954318,13/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,19/01/2020,25.0,0.0,
4220,LS09954329,13/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,17/01/2020,25.0,0.0,
4221,LS0995433A,13/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,13/01/2020,25.0,0.0,
4222,LS09954340,13/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,30/01/2020,0.0,50.0,
4223,LS12467789,13/01/2020,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,13/01/2020,25.0,50.0,
4224,LS12467803,13/01/2020,CHARLES STREET CP - FARSLEY                                 ,86 BEYOND THE BAY MARKINGS                        ,50,13/01/2020,25.0,0.0,
4225,LS14654200,13/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4226,LS14654211,13/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,0.0,0.0,
4227,LS14654222,13/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/01/2020,25.0,0.0,
4228,LS14654222,13/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/01/2020,25.0,0.0,
4229,LS14654233,13/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/03/2020,0.0,0.0,
4230,LS14654255,13/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/02/2020,50.0,0.0,
4231,LS14654266,13/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,0.0,83.0,
4232,LS06673254,13/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,0.0,50.0,
4233,LS06673265,13/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/01/2020,25.0,0.0,
4234,LS06673276,13/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/01/2020,25.0,0.0,
4235,LS06673276,13/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/01/2020,25.0,0.0,
4236,LS06673287,13/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/01/2020,25.0,0.0,
4237,LS06673287,13/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/01/2020,25.0,0.0,
4238,LS06673298,13/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/03/2020,83.0,0.0,
4239,LS06765920,13/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4240,LS06765920,13/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/01/2020,25.0,0.0,
4241,LS06938993,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,0.0,0.0,
4242,LS06938993,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/01/2020,0.0,0.0,
4243,LS06939012,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/01/2020,25.0,0.0,
4244,LS06939034,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,50.0,
4245,LS06939045,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4246,LS06939045,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/01/2020,25.0,0.0,
4247,LS06939056,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4248,LS06939056,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/01/2020,25.0,0.0,
4249,LS06939067,13/01/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/01/2020,25.0,0.0,
4250,LS06939078,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4251,LS06939078,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/01/2020,25.0,0.0,
4252,LS06939089,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,0.0,0.0,
4253,LS07159187,13/01/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4254,LS07159325,13/01/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,0.0,0.0,
4255,LS07159325,13/01/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/01/2020,0.0,0.0,
4256,LS07581537,13/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/01/2020,25.0,0.0,
4257,LS07581537,13/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/01/2020,25.0,0.0,
4258,LS07581617,13/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/01/2020,25.0,0.0,
4259,LS09954329,13/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,13/01/2020,25.0,0.0,
4260,LS09954329,13/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,20/01/2020,25.0,0.0,
4261,LS0995433A,13/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,22/01/2020,25.0,0.0,
4262,LS0995433A,13/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,23/01/2020,25.0,0.0,
4263,LS09954340,13/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,13/01/2020,0.0,50.0,
4264,LS09954340,13/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,29/01/2020,0.0,50.0,
4265,LS12467803,13/01/2020,CHARLES STREET CP - FARSLEY                                 ,86 BEYOND THE BAY MARKINGS                        ,50,17/01/2020,25.0,0.0,
