PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,
LS08134603,01/05/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS08134614,01/05/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS08134647,01/05/2019,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS08134705,01/05/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS08134716,01/05/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS08134727,01/05/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS08331058,01/05/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08331069,01/05/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0833107A,01/05/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08331080,01/05/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS09936236,01/05/2019,CROSSLEY STREET CP - WETHERBY                               ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS09936305,01/05/2019,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS11541194,01/05/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS11541208,01/05/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS11541219,01/05/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS11541230,01/05/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS11541241,01/05/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11541252,01/05/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12453321,01/05/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS12453354,01/05/2019,BEECH HILL CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS12453365,01/05/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14637278,01/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0523957A,02/05/2019,ALBION STREET CP - MORLEY                                   ,86 BEYOND THE BAY MARKINGS                        ,50,
LS05239580,02/05/2019,ALBION STREET CP - MORLEY                                   ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS05769890,02/05/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,
LS07238793,02/05/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS07238807,02/05/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS07238818,02/05/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS07238829,02/05/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0723883A,02/05/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07557995,02/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07558003,02/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07558036,02/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07558047,02/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07558069,02/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08543657,02/05/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS0993635A,02/05/2019,MARSH STREET CP - ROTHWELL                                  ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS11541296,02/05/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS1154130A,02/05/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS11541310,02/05/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS11541321,02/05/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS11642034,02/05/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS11642045,02/05/2019,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11642067,02/05/2019,BURLEY ROAD CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS11642078,02/05/2019,BURLEY ROAD CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,
LS11642089,02/05/2019,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1164209A,02/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS11642103,02/05/2019,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11642125,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11642136,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11642147,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11642158,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11642169,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1214796A,02/05/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12147970,02/05/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12147981,02/05/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12147992,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148000,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148011,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148033,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148044,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148055,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148066,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148077,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148088,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148099,02/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12453376,02/05/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS12453401,02/05/2019,BEECH HILL CP - OTLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS12453412,02/05/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12453423,02/05/2019,NORTH PARADE CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15711106,02/05/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS15711117,02/05/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154193,03/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154207,03/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154218,03/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154229,03/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0515423A,03/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154240,03/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154251,03/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154262,03/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06745297,03/05/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS06745300,03/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06745311,03/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06745344,03/05/2019,SPRINGFIELD ROAD CP - GUISELEY                              ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS06745355,03/05/2019,BEECH HILL CP - OTLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS06745366,03/05/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06745377,03/05/2019,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS06745388,03/05/2019,BEECH HILL CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS06854441,03/05/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS06854452,03/05/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS0755807A,03/05/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS07558080,03/05/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS07558091,03/05/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS08543792,03/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08543806,03/05/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11541332,03/05/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541343,03/05/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541354,03/05/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541365,03/05/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541376,03/05/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541387,03/05/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541398,03/05/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541401,03/05/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541467,03/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541478,03/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541489,03/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1154149A,03/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541503,03/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541514,03/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541525,03/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11541536,03/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11768768,03/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS11768790,03/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14449802,03/05/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,
LS14449868,03/05/2019,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS14449879,03/05/2019,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,
LS15711252,03/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15711263,03/05/2019,KIRKSTALL RD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS06381645,04/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0638169A,04/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06381703,04/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06745424,04/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS07959092,04/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS07959106,04/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS07959117,04/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS07959128,04/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07959139,04/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08134895,04/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08134909,04/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08543861,04/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS08543872,04/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08543883,04/05/2019,BURLEY ROAD CP - CITY,92 PARKED CAUSING AN OBSTRUCTION                  ,70,
LS08543908,04/05/2019,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS08543919,04/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08544048,04/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08544059,04/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0854406A,04/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08544070,04/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS09936495,04/05/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,
LS1254925A,04/05/2019,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,
LS12549271,04/05/2019,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS12549293,04/05/2019,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS12549307,04/05/2019,HIGH STREET CP - BOSTON SPA                                 ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,
LS14637609,04/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1463761A,04/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14637620,04/05/2019,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS14637653,04/05/2019,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS14637664,04/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14637686,04/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14837787,04/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS14837798,04/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05770109,05/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS0577011A,05/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05770197,05/05/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS08544172,05/05/2019,MEADOW LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,
LS08544183,05/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08544194,05/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08544208,05/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08544219,05/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0854422A,05/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08544343,05/05/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08544354,05/05/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS08544412,05/05/2019,WEST STREET CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS08544423,05/05/2019,KIRKSTALL RD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS1533328A,05/05/2019,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15333290,05/05/2019,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15333304,05/05/2019,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS15333370,05/05/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS15711387,05/05/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS15711398,05/05/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06538769,06/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0653877A,06/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06538780,06/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06538791,06/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06538805,06/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06538816,06/05/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS06538827,06/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07827874,06/05/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0795922A,06/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07959230,06/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07959252,06/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07959263,06/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07959274,06/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07959285,06/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08331207,06/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS08331218,06/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS08331229,06/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS0833123A,06/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08331240,06/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08331309,06/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12549577,06/05/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1533344A,06/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15333450,06/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15333461,06/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15333472,06/05/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS15333483,06/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15333494,06/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15333508,06/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15333519,06/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS15333596,06/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1533360A,06/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154273,07/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154284,07/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154295,07/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154309,07/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS0515431A,07/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154320,07/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154331,07/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154342,07/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154353,07/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS05154364,07/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS06539003,07/05/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07959401,07/05/2019,GLEDHOW ROAD CP - SHEEPSCAR,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07959412,07/05/2019,GLEDHOW ROAD CP - SHEEPSCAR,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS09936622,07/05/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS12240524,07/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12240535,07/05/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12240546,07/05/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12453616,07/05/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,
LS12549704,07/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12549715,07/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS12549726,07/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07828039,08/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS0782804A,08/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07828050,08/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS07828072,08/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS08134975,08/05/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,
LS11642307,08/05/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11642351,08/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11642362,08/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11642373,08/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11642384,08/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11642395,08/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS11642409,08/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1164241A,08/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148124,08/05/2019,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12148168,08/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148179,08/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS1214818A,08/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148190,08/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12148204,08/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,
LS12240637,08/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,
LS12240648,08/05/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12240659,08/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS1224066A,08/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12240670,08/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12240681,08/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
LS12240728,08/05/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,
