PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS11773983,20/06/2019,MEADOW LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,28/06/2019,35,0,
LS1224376A,20/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/06/2019,25,50,
LS12243770,20/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,25,50,
LS12243781,20/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/06/2019,0,0,
LS12243792,20/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/06/2019,0,0,
LS12243839,20/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/06/2019,0,50,
LS1224384A,20/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,25,0,
LS1224384A,20/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,25,0,
LS14375433,20/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/06/2019,25,0,
LS14375433,20/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS14454427,20/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/06/2019,25,50,
LS14454449,20/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/06/2019,0,0,
LS14720473,20/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/06/2019,0,0,
LS14844002,20/06/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,20/06/2019,25,50,
LS14844002,20/06/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,21/06/2019,25,50,
LS02466054,21/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,25,0,
LS02466054,21/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/06/2019,25,0,
LS05155731,21/06/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,25,0,
LS05155742,21/06/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,0,0,
LS05155775,21/06/2019,LIDGETT HILL CP - PUDSEY                                    ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,21/06/2019,25,0,
LS06385191,21/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS06385205,21/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,0,0,
LS06385260,21/06/2019,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2019,0,0,
LS06385271,21/06/2019,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2019,0,0,
LS06543623,21/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,75,0,
LS06656776,21/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,0,0,
LS06656787,21/06/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,21/06/2019,0,0,
LS06656787,21/06/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/06/2019,0,0,
LS06656798,21/06/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,21/06/2019,75,0,
LS06656801,21/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,0,0,
LS0796228A,21/06/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/06/2019,25,0,
LS0796228A,21/06/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/06/2019,25,0,
LS12243850,21/06/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,21/06/2019,25,0,
LS12455757,21/06/2019,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,21/06/2019,25,0,
LS12455757,21/06/2019,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/06/2019,25,0,
LS12455779,21/06/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,25,0,
LS1245578A,21/06/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,0,0,
LS15714374,21/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,21/06/2019,50,0,
LS02466054,21/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/06/2019,25,0,
LS02466065,21/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,0,0,
LS02466065,21/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/06/2019,0,0,
LS05155720,21/06/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,25,0,
LS05155720,21/06/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,25,0,
LS05155731,21/06/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/06/2019,25,0,
LS05155742,21/06/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,0,0,
LS05155775,21/06/2019,LIDGETT HILL CP - PUDSEY                                    ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,30/06/2019,25,0,
LS06385180,21/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,25,0,
LS06385180,21/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/06/2019,25,0,
LS06385191,21/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,25,0,
LS06385260,21/06/2019,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2019,0,0,
LS06385271,21/06/2019,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2019,0,0,
LS0796228A,21/06/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,25,0,
LS12243861,21/06/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,21/06/2019,25,0,
LS12455757,21/06/2019,NORTH PARADE CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/06/2019,25,0,
LS12455768,21/06/2019,COURTHOUSE STREET CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,0,50,
LS12455779,21/06/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/06/2019,25,0,
LS1245578A,21/06/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/06/2019,0,0,
LS15606699,21/06/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,21/06/2019,25,0,
LS15714294,21/06/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,21/06/2019,0,0,
LS05775011,22/06/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2019,25,0,
LS05775033,22/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2019,0,0,
LS05775044,22/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2019,0,0,
LS06385351,22/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2019,25,0,
LS06385362,22/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2019,25,0,
LS06385362,22/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/06/2019,25,0,
LS06385373,22/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/06/2019,25,0,
LS0854783A,22/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2019,25,0,
LS0854783A,22/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,25,0,
LS08547851,22/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2019,0,0,
LS1224392A,22/06/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2019,50,0,
LS06385362,22/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/06/2019,25,0,
LS06385373,22/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2019,25,0,
LS06749232,22/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2019,25,0,
LS06749243,22/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2019,25,0,
LS06749254,22/06/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2019,0,0,
LS06749254,22/06/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/06/2019,0,0,
LS07241302,22/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2019,0,0,
LS07241313,22/06/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2019,0,0,
LS08547738,22/06/2019,MEADOW LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,22/06/2019,0,0,
LS08547749,22/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2019,0,50,
LS0854775A,22/06/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/06/2019,25,0,
LS0854775A,22/06/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,24/06/2019,25,0,
LS0854775A,22/06/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,25/06/2019,25,0,
LS08547840,22/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2019,25,0,
LS08547862,22/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2019,25,0,
LS08547862,22/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/06/2019,25,0,
LS12243930,22/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2019,25,0,
LS06656845,23/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,23/06/2019,25,0,
LS06656856,23/06/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2019,50,0,
LS09939700,23/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2019,0,0,
LS09939700,23/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/06/2019,0,0,
LS09939711,23/06/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,23/06/2019,25,0,
LS09939722,23/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,23/06/2019,25,0,
LS09939733,23/06/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2019,25,0,
LS09939744,23/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,23/06/2019,25,0,
LS09939788,23/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2019,0,50,
LS14375761,23/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2019,25,0,
LS14375772,23/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2019,25,0,
LS14454744,23/06/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2019,25,0,
LS14844126,23/06/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2019,75,0,
LS14844148,23/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2019,0,0,
LS14844250,23/06/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,23/06/2019,25,0,
LS14844261,23/06/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,23/06/2019,25,0,
LS14844261,23/06/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,25/06/2019,25,0,
LS14844272,23/06/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,23/06/2019,50,0,
LS06656834,23/06/2019,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,23/06/2019,25,0,
LS09939722,23/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/06/2019,25,0,
LS09939722,23/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/06/2019,25,0,
LS09939733,23/06/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS14375852,23/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2019,25,50,
LS14844115,23/06/2019,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,23/06/2019,25,0,
LS14844137,23/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2019,0,0,
LS14844159,23/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2019,0,0,
LS14844261,23/06/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,24/06/2019,25,0,
LS06749276,24/06/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,24/06/2019,30,0,
LS06749287,24/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,0,0,
LS07829701,24/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS11774476,24/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,50,0,
LS11774487,24/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/06/2019,0,0,
LS1177459A,24/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,25,0,
LS11774603,24/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,25,0,
LS12455928,24/06/2019,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,24/06/2019,35,70,
LS14640294,24/06/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,25,50,
LS14640319,24/06/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,25,0,
LS1464032A,24/06/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS15714432,24/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,0,0,
LS15714487,24/06/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,24/06/2019,25,0,
LS02466338,24/06/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,24/06/2019,0,83,
LS06749265,24/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,0,0,
LS06749298,24/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,50,0,
LS07829701,24/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,25,0,
LS11774487,24/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,0,0,
LS11774534,24/06/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,25,0,
LS1177459A,24/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS1177459A,24/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/06/2019,25,0,
LS14375965,24/06/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,24/06/2019,50,0,
LS14640283,24/06/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,0,0,
LS14640308,24/06/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,0,83,
LS1464032A,24/06/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,25,0,
LS14640330,24/06/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/06/2019,25,0,
LS15714454,24/06/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,24/06/2019,25,50,
LS15714476,24/06/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,24/06/2019,25,0,
LS15714476,24/06/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,25/06/2019,25,0,
LS05155855,25/06/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS05241979,25/06/2019,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,0,0,
LS0524198A,25/06/2019,MEADOW LANE CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,0,75,
LS05775237,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS05775248,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/06/2019,0,0,
LS05775259,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS05775270,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,0,0,
LS05775281,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/06/2019,25,0,
LS05775292,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS05775328,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,83,0,
LS07136942,25/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,50,0,
LS07136953,25/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,50,
LS07137005,25/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,0,50,
LS07137027,25/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,83,0,
LS07241459,25/06/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,25/06/2019,25,50,
LS07241470,25/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,25/06/2019,25,50,
LS07241470,25/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/06/2019,25,50,
LS08548140,25/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,0,0,
LS08548151,25/06/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,25,0,
LS08548162,25/06/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,50,0,
LS11774727,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,0,50,
LS11774749,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2019,50,0,
LS1177475A,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,50,0,
LS11774760,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,25,0,
LS11774771,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2019,25,0,
LS11774818,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,25,0,
LS15714498,25/06/2019,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,25/06/2019,0,0,
LS02466407,25/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS02466407,25/06/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/06/2019,25,0,
LS02466418,25/06/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,50,0,
LS05155844,25/06/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,50,
LS05155866,25/06/2019,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS05775215,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS05775226,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,0,0,
LS05775248,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,0,0,
LS05775248,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/06/2019,0,0,
LS0577526A,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,0,83,
LS05775281,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS05775306,25/06/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,0,0,
LS05775317,25/06/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,25/06/2019,25,0,
LS07136953,25/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/06/2019,25,50,
LS07136986,25/06/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,50,
LS07136997,25/06/2019,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS07137016,25/06/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,25,0,
LS07241470,25/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,27/06/2019,25,50,
LS11544873,25/06/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,25/06/2019,25,0,
LS11544884,25/06/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/06/2019,0,0,
LS11774716,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,25,0,
LS11774738,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,25,0,
LS11774749,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,50,0,
LS11774749,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2019,50,0,
LS11774760,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2019,25,0,
LS11774760,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/06/2019,25,0,
LS11774771,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,25,0,
LS11774782,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,25,0,
LS11774793,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,25,0,
LS11774793,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2019,25,0,
LS11774807,25/06/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/06/2019,0,50,
LS15714498,25/06/2019,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,29/06/2019,0,0,
LS15714501,25/06/2019,ST JAMES STREET CP - WETHERBY                               ,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,25/06/2019,35,0,
LS05775372,26/06/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2019,0,83,
LS05775394,26/06/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2019,0,0,
LS05775408,26/06/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/06/2019,25,0,
